hhid,household_serial_no,taz,mgra,hinccat1,hinc,hworkers,veh,persons,hht,bldgsz,unittype,version,poverty
855941,0,1986,7449,2,33063,0,0,1,4,9,0,0,2.591214734
855942,0,1986,7449,5,221269,2,1,2,1,9,0,0,12.83466647
855943,0,1986,7449,3,77328,0,1,1,4,9,0,0,6.06023511
855944,0,1986,7449,1,12600,0,0,1,6,9,0,0,0.987531348
855945,0,1986,7449,3,75390,0,1,1,6,5,0,0,5.90830721
855946,0,1986,7449,3,78405,2,1,2,3,6,0,0,4.547888631
855947,0,1986,7449,1,23801,0,0,1,4,9,0,0,1.865336991
855948,0,1986,7449,5,269250,2,2,2,2,7,0,0,15.61774942
855949,0,1986,7449,4,146472,0,1,1,4,9,0,0,11.47899687
855950,0,1986,7449,5,344640,2,2,2,1,2,0,0,19.99071926
855951,0,1986,7449,1,10770,0,0,1,4,9,0,0,0.844043887
855952,0,1986,7449,3,64620,0,1,1,6,7,0,0,5.064263323
855953,0,1986,7449,1,0,0,0,1,6,9,0,0,0
855954,0,1986,7449,5,193860,2,1,2,1,8,0,0,11.24477958
855955,0,1986,7449,3,68928,0,1,1,4,2,0,0,5.401880878
855956,0,1986,7449,3,99945,0,1,1,4,8,0,0,7.832727273
855957,0,1986,7449,3,99945,0,1,1,4,8,0,0,7.832727273
855958,0,1986,7449,5,441570,2,1,2,1,9,0,0,25.61310905
855959,0,1986,7449,1,3123,0,0,1,4,9,0,0,0.244772727
855960,0,1986,7449,5,241248,2,3,3,1,2,0,0,11.10718232
855961,0,1986,7449,5,241248,2,3,3,1,2,0,0,11.10718232
855962,0,1986,7449,5,161550,0,1,1,4,9,0,0,12.66065831
855963,0,1986,7449,4,136779,0,1,1,4,8,0,0,10.71935737
855964,0,1986,7449,5,193860,0,1,1,4,9,0,0,15.19278997
855965,0,1986,7449,4,129240,2,2,2,1,2,0,0,7.496519722
855966,0,1986,7449,5,215400,0,2,1,4,3,0,0,16.88087774
855967,0,1815,7456,1,28432,0,1,1,4,9,0,0,2.228275862
855968,0,1815,7456,5,161550,0,3,3,7,5,0,0,7.437845304
855969,0,1815,7456,3,95422,0,1,1,6,9,0,0,7.47822884
855970,0,1815,7456,4,120624,0,1,2,7,3,0,0,6.99675174
855971,0,1815,7456,4,128163,0,2,2,7,6,0,0,7.434048724
855972,0,1815,7456,1,26925,1,1,2,2,6,0,0,1.561774942
855973,0,1815,7456,3,87237,2,2,2,1,9,0,0,5.060150812
855974,0,1815,7456,2,46526,0,1,1,6,7,0,0,3.646269592
855975,0,1815,7456,5,215400,0,2,2,5,9,0,0,12.49419954
855976,0,1815,7456,2,43080,0,1,1,6,2,0,0,3.376175549
855977,0,1815,7456,2,31017,0,2,1,4,2,0,0,2.430846395
855978,0,1815,7456,2,47818,0,0,1,6,9,0,0,3.747554859
855979,0,1815,7456,3,99191,0,1,2,5,9,0,0,5.753578886
855980,0,1815,7456,3,90468,0,1,1,6,9,0,0,7.089968652
855981,0,1815,7456,2,50834,0,2,2,7,7,0,0,2.94863109
855982,0,1815,7456,2,39741,0,0,1,6,8,0,0,3.114521944
855983,0,1815,7456,3,70005,0,1,1,4,9,0,0,5.486285266
855984,0,1815,7456,3,75390,0,1,1,4,7,0,0,5.90830721
855985,0,1815,7456,5,235863,3,4,3,1,2,0,0,10.85925414
855986,0,1815,7456,2,53850,0,1,1,4,3,0,0,4.220219436
855987,0,1815,7456,2,43080,0,1,1,4,9,0,0,3.376175549
855988,0,1815,7456,3,92622,0,1,1,4,7,0,0,7.258777429
855989,0,1815,7456,5,247710,2,2,2,1,9,0,0,14.36832947
855990,0,1815,7456,1,20463,0,1,1,6,9,0,0,1.603683386
855991,0,1815,7456,3,81852,0,2,2,5,9,0,0,4.747795824
855992,0,1815,7456,5,194398,2,2,2,1,5,0,0,11.27601508
855993,0,1815,7456,5,162411,0,2,2,7,5,0,0,9.42062645
855994,0,1815,7456,3,73236,0,1,1,4,5,0,0,5.739498433
855995,0,1815,7456,2,54388,0,2,1,6,5,0,0,4.26242163
855996,0,1815,7456,1,26171,0,2,1,6,2,0,0,2.051026646
855997,0,1815,7456,3,84436,0,1,1,4,6,0,0,6.617304075
855998,0,1815,7456,5,151857,0,1,2,7,9,0,0,8.808410673
855999,0,1815,7456,5,150780,0,1,2,5,8,0,0,8.745939675
856000,0,1815,7456,3,70005,0,0,1,4,9,0,0,5.486285266
856001,0,1815,7456,3,80775,0,1,1,4,8,0,0,6.330329154
856002,0,1815,7456,2,34464,0,1,1,4,1,0,0,2.700940439
856003,0,1815,7456,4,119439,0,3,2,5,7,0,0,6.928033643
856004,0,1815,7456,5,278404,0,2,2,7,9,0,0,16.1487529
856005,0,1815,7456,4,102315,0,2,2,5,8,0,0,5.93474478
856006,0,1815,7456,5,205330,0,2,3,5,8,0,0,9.453501381
856007,0,1815,7456,4,107700,0,2,1,4,8,0,0,8.440438871
856008,0,1815,7456,3,70166,2,2,2,1,2,0,0,4.069985499
856009,0,1815,7456,3,97468,0,1,1,6,9,0,0,7.638597179
856010,0,1815,7456,1,22530,0,0,1,6,9,0,0,1.765739812
856025,0,1628,7485,5,167462,2,3,3,1,6,0,0,7.710070442
856026,0,1628,7485,5,273558,2,4,2,1,2,0,0,15.86763341
856027,0,1628,7485,2,43080,1,2,2,1,2,0,0,2.498839907
856028,0,1628,7485,3,65158,0,1,2,7,6,0,0,3.77949536
856029,0,1628,7485,2,32310,2,1,2,1,9,0,0,1.87412993
856030,0,1628,7485,1,23694,1,2,2,3,6,0,0,1.374361949
856031,0,1628,7485,5,199245,0,2,2,5,9,0,0,11.55713457
856032,0,1628,7485,4,124932,2,1,3,1,9,0,0,5.751933702
856033,0,1628,7485,5,165858,0,1,1,4,2,0,0,12.99827586
856034,0,1628,7485,5,226277,0,0,1,4,7,0,0,17.73336207
856035,0,1628,7485,5,241463,0,1,2,1,9,0,0,14.00599768
856036,0,1628,7485,4,133655,1,2,4,1,2,0,0,5.101362595
856037,0,1628,7485,5,215400,0,1,1,4,9,0,0,16.88087774
856038,0,1628,7485,5,269250,0,1,1,4,9,0,0,21.10109718
856039,0,1628,7485,3,78621,0,1,1,4,6,0,0,6.161520376
856040,0,1628,7485,2,50619,0,2,1,6,9,0,0,3.96700627
856041,0,1628,7485,5,193860,0,1,1,4,9,0,0,15.19278997
856080,0,1950,7501,5,296175,2,2,2,1,9,0,0,17.17952436
856081,0,1950,7501,2,45557,0,1,1,6,9,0,0,3.570305643
856082,0,1950,7501,2,43080,0,1,1,4,3,0,0,3.376175549
856083,0,1950,7501,5,170166,0,1,2,5,6,0,0,9.870417633
856084,0,1950,7501,5,161550,0,3,3,7,5,0,0,7.437845304
856085,0,1950,7501,3,95853,0,1,1,6,9,0,0,7.511990596
856086,0,1950,7501,1,16585,0,1,1,4,4,0,0,1.299827586
856087,0,1950,7501,5,170381,2,3,3,3,2,0,0,7.844447514
856088,0,1950,7501,5,184167,0,2,2,5,9,0,0,10.6825406
856089,0,1950,7501,5,390412,2,2,2,1,9,0,0,22.64573666
856090,0,1950,7501,1,27248,0,0,1,6,9,0,0,2.135431034
856091,0,1950,7501,4,129240,0,2,2,7,8,0,0,7.496519722
856092,0,1950,7501,3,87237,2,2,2,1,9,0,0,5.060150812
856093,0,1950,7501,4,129240,0,1,1,4,9,0,0,10.12852665
856094,0,1950,7501,2,32310,0,0,1,6,9,0,0,2.532131661
856095,0,1950,7501,4,134625,0,1,1,6,3,0,0,10.55054859
856096,0,1950,7501,2,40926,0,1,1,4,6,0,0,3.207366771
856097,0,1950,7501,1,27678,0,0,1,6,5,0,0,2.16919279
856098,0,1950,7501,3,96930,0,1,1,6,9,0,0,7.596394984
856099,0,1950,7501,2,54927,0,1,1,4,9,0,0,4.304623824
856100,0,1950,7501,3,90468,0,1,1,6,9,0,0,7.089968652
856101,0,1950,7501,4,135702,0,1,1,4,9,0,0,10.63495298
856102,0,1950,7501,2,51265,0,1,1,6,7,0,0,4.017648903
856103,0,1950,7501,3,71297,0,0,1,4,8,0,0,5.587570533
856104,0,1950,7501,3,70005,0,1,1,4,6,0,0,5.486285266
856105,0,1950,7501,3,70005,0,1,1,4,9,0,0,5.486285266
856106,0,1950,7501,1,0,0,1,1,6,9,0,0,0
856107,0,1950,7501,1,15724,0,1,1,6,9,0,0,1.232304075
856108,0,1950,7501,1,17232,0,1,1,6,2,0,0,1.350470219
856109,0,1950,7501,1,14431,0,0,1,6,6,0,0,1.131018809
856110,0,1950,7501,1,13139,0,0,1,4,9,0,0,1.029733542
856111,0,1950,7501,5,158319,0,1,1,4,8,0,0,12.40744514
856112,0,1950,7501,5,235863,3,4,3,1,2,0,0,10.85925414
856113,0,1950,7501,5,177705,0,1,1,4,9,0,0,13.92672414
856114,0,1950,7501,5,247710,2,2,2,1,9,0,0,14.36832947
856115,0,1950,7501,3,81852,0,2,2,5,9,0,0,4.747795824
856116,0,1950,7501,5,194398,2,2,2,1,5,0,0,11.27601508
856117,0,1950,7501,5,162411,0,2,2,7,5,0,0,9.42062645
856118,0,1950,7501,4,129240,0,1,1,4,6,0,0,10.12852665
856119,0,1950,7501,3,73236,0,1,1,4,5,0,0,5.739498433
856120,0,1950,7501,3,63543,0,1,1,6,5,0,0,4.979858934
856121,0,1950,7501,3,62466,0,1,1,4,9,0,0,4.895454545
856122,0,1950,7501,3,75390,0,1,1,6,8,0,0,5.90830721
856123,0,1950,7501,3,84436,0,1,1,4,6,0,0,6.617304075
856124,0,1950,7501,5,151857,0,1,2,7,9,0,0,8.808410673
856125,0,1950,7501,5,150780,0,1,2,5,8,0,0,8.745939675
856126,0,1950,7501,1,3123,0,0,1,6,7,0,0,0.244772727
856127,0,1950,7501,3,70005,0,0,1,4,9,0,0,5.486285266
856128,0,1950,7501,3,80775,0,1,1,4,8,0,0,6.330329154
856129,0,1950,7501,4,107700,0,1,1,6,6,0,0,8.440438871
856130,0,1950,7501,3,74851,0,0,1,4,9,0,0,5.866105016
856131,0,1950,7501,4,101238,0,1,1,4,5,0,0,7.934012539
856132,0,1950,7501,5,176628,2,2,2,1,6,0,0,10.24524362
856133,0,1950,7501,5,202476,2,2,2,1,9,0,0,11.74454756
856134,0,1950,7501,2,36294,0,1,1,6,6,0,0,2.8444279
856135,0,1950,7501,5,278404,0,2,2,7,9,0,0,16.1487529
856136,0,1950,7501,4,104469,0,1,1,6,9,0,0,8.187225705
856137,0,1950,7501,4,129240,0,1,1,4,2,0,0,10.12852665
856138,0,1950,7501,5,161550,0,2,1,4,9,0,0,12.66065831
856139,0,1950,7501,5,153364,1,2,2,1,6,0,0,8.89587007
856140,0,1950,7501,5,182659,0,2,2,5,9,0,0,10.59508121
856141,0,1950,7501,5,686695,2,2,2,1,9,0,0,39.83150812
856142,0,1950,7501,4,129240,0,1,1,4,8,0,0,10.12852665
856143,0,1950,7501,4,102315,0,2,2,5,8,0,0,5.93474478
856144,0,1950,7501,5,161560,0,1,1,4,9,0,0,12.66150235
856145,0,1950,7501,5,205330,0,2,3,5,8,0,0,9.453501381
856146,0,1950,7501,5,205330,0,2,3,5,8,0,0,9.453501381
856147,0,1950,7501,2,48249,0,1,1,6,9,0,0,3.781316614
856148,0,1950,7501,4,107700,0,2,1,4,8,0,0,8.440438871
856149,0,1950,7501,3,74313,0,0,1,4,9,0,0,5.823902821
856150,0,1950,7501,1,23801,0,0,1,4,9,0,0,1.865336991
856151,0,1950,7501,3,70112,0,1,1,4,2,0,0,5.494725705
856152,0,1950,7501,3,88529,0,1,1,6,7,0,0,6.938040752
856153,0,1950,7501,1,0,0,1,1,6,9,0,0,0
856154,0,1950,7501,3,68928,0,1,1,4,2,0,0,5.401880878
856392,0,1572,7554,5,650508,2,2,2,1,2,0,0,37.7324826
856393,0,1572,7554,1,21540,0,1,1,6,4,0,0,1.688087774
856394,0,1572,7554,3,81852,0,1,1,6,9,0,0,6.414733542
856395,0,1572,7554,5,243186,0,2,2,1,2,0,0,14.10595128
856396,0,1572,7554,4,138286,0,1,2,1,9,0,0,8.021276102
856397,0,1572,7554,5,161550,1,1,2,1,9,0,0,9.370649652
856398,0,1572,7554,1,1949,0,2,2,1,9,0,0,0.113072506
856399,0,1572,7554,4,119439,0,2,2,7,2,0,0,6.928033643
856400,0,1572,7554,1,28540,0,2,1,6,6,0,0,2.236716301
856401,0,1572,7554,3,61389,0,1,1,6,6,0,0,4.811050157
856402,0,1572,7554,3,92622,0,1,2,1,2,0,0,5.3725058
856403,0,1572,7554,5,200322,0,1,1,4,2,0,0,15.6992163
856404,0,1572,7554,5,1155836,2,3,3,1,2,0,0,53.21530387
856405,0,1572,7554,5,188475,0,1,1,6,9,0,0,14.77076803
856406,0,1572,7554,2,56327,0,1,1,6,6,0,0,4.41434953
856407,0,1572,7554,1,29079,0,1,1,6,5,0,0,2.278918495
856408,0,1556,7605,5,199245,0,2,2,5,9,0,0,11.55713457
856409,0,1556,7605,2,43080,1,2,2,1,2,0,0,2.498839907
856410,0,1556,7605,4,140010,0,1,1,4,8,0,0,10.97257053
856411,0,1556,7605,1,23694,1,2,2,3,6,0,0,1.374361949
856412,0,1556,7605,4,103392,0,1,1,4,9,0,0,8.102821317
856413,0,1556,7605,4,124932,2,1,3,1,9,0,0,5.751933702
856414,0,1556,7605,3,77544,0,1,1,6,9,0,0,6.077115987
856415,0,1556,7605,5,161550,1,1,2,1,9,0,0,9.370649652
856416,0,1556,7605,4,113085,0,1,1,4,8,0,0,8.862460815
856417,0,1556,7605,2,54948,0,2,2,5,6,0,0,3.187270302
856418,0,1556,7605,3,90575,0,0,1,4,9,0,0,7.098409091
856419,0,1556,7605,5,306945,0,1,1,4,3,0,0,24.05525078
856420,0,1556,7605,1,15724,0,1,1,6,9,0,0,1.232304075
856421,0,1556,7605,5,247710,2,2,2,1,9,0,0,14.36832947
856422,0,1556,7605,5,289174,0,2,2,1,2,0,0,16.77346288
856423,0,1556,7605,5,360795,0,2,3,3,8,0,0,16.61118785
856424,0,1556,7605,5,278404,0,2,2,7,9,0,0,16.1487529
856425,0,1556,7605,4,109854,0,5,1,4,3,0,0,8.609247649
856426,0,1556,7605,4,135163,0,2,1,6,8,0,0,10.59275078
856427,0,1556,7605,4,129240,0,1,1,4,8,0,0,10.12852665
856428,0,1556,7605,2,58804,0,1,2,5,7,0,0,3.410916473
856429,0,1556,7605,3,73882,0,1,1,4,4,0,0,5.790141066
856430,0,1556,7605,1,22530,0,0,1,6,9,0,0,1.765739812
856431,0,1556,7605,3,62250,2,2,2,1,7,0,0,3.610823666
856432,0,1594,7606,2,43080,1,2,2,1,2,0,0,2.498839907
856433,0,1594,7606,3,64835,0,1,1,6,9,0,0,5.081144201
856434,0,1594,7606,1,23694,1,2,2,3,6,0,0,1.374361949
856435,0,1594,7606,4,124932,2,1,3,1,9,0,0,5.751933702
856436,0,1594,7606,4,124932,2,1,3,1,9,0,0,5.751933702
856437,0,1594,7606,3,77544,0,1,1,6,9,0,0,6.077115987
856438,0,1594,7606,5,161550,1,1,2,1,9,0,0,9.370649652
856439,0,1594,7606,4,113085,0,1,1,4,8,0,0,8.862460815
856440,0,1594,7606,2,54948,0,2,2,5,6,0,0,3.187270302
856441,0,1594,7606,2,54948,0,2,2,5,6,0,0,3.187270302
856442,0,1594,7606,5,273838,2,2,2,1,2,0,0,15.88387587
856443,0,1594,7606,2,54065,1,1,3,3,3,0,0,2.489198895
856444,0,1594,7606,5,174474,1,2,2,1,9,0,0,10.12030162
856445,0,1594,7606,1,17232,0,1,1,6,2,0,0,1.350470219
856446,0,1594,7606,1,22832,0,1,1,6,9,0,0,1.789373041
856447,0,1594,7606,5,247710,2,2,2,1,9,0,0,14.36832947
856448,0,1594,7606,3,73236,0,1,1,4,5,0,0,5.739498433
856449,0,1594,7606,4,129240,0,0,2,5,9,0,0,7.496519722
856450,0,1594,7606,5,297252,2,1,2,1,2,0,0,17.24199536
856451,0,1594,7606,5,269422,0,1,1,4,9,0,0,21.11460188
856452,0,1594,7606,4,109854,0,5,1,4,3,0,0,8.609247649
856453,0,1594,7606,4,135163,0,2,1,6,8,0,0,10.59275078
856454,0,1594,7606,4,110715,1,1,2,1,9,0,0,6.422018561
856455,0,1594,7606,5,215400,0,1,1,4,9,0,0,16.88087774
856456,0,1594,7606,3,87237,0,1,1,6,9,0,0,6.836755486
856522,0,1660,7624,5,263434,0,3,2,1,2,0,0,15.28040603
856523,0,1660,7624,5,192783,0,1,2,5,9,0,0,11.18230858
856524,0,1660,7624,5,156165,0,1,1,6,2,0,0,12.23863636
856525,0,1660,7624,5,166935,2,2,2,1,2,0,0,9.68300464
856526,0,1660,7624,3,84006,0,0,1,6,9,0,0,6.58354232
856527,0,1660,7624,5,202476,0,3,3,7,2,0,0,9.322099448
856528,0,1660,7624,2,47818,0,0,1,6,9,0,0,3.747554859
856529,0,1660,7624,5,201399,2,2,2,1,8,0,0,11.68207657
856530,0,1660,7624,1,25848,0,1,1,4,2,0,0,2.025705329
856531,0,1660,7624,5,260634,0,2,2,7,9,0,0,15.11798144
856532,0,1660,7624,5,269250,0,1,1,6,9,0,0,21.10109718
856533,0,1660,7624,1,1949,0,2,2,1,9,0,0,0.113072506
856534,0,1660,7624,5,182013,0,0,1,6,9,0,0,14.26434169
856535,0,1660,7624,1,16693,0,0,1,6,9,0,0,1.308268025
856536,0,1660,7624,3,86160,0,0,1,6,7,0,0,6.752351097
856537,0,1660,7624,3,61389,0,1,1,6,6,0,0,4.811050157
856538,0,1660,7624,3,70005,0,1,1,6,7,0,0,5.486285266
856539,0,1660,7624,5,241463,0,1,2,1,9,0,0,14.00599768
856540,0,1660,7624,3,92622,0,1,2,1,2,0,0,5.3725058
856541,0,1660,7624,4,100161,2,1,2,3,8,0,0,5.809802784
856542,0,1660,7624,1,22617,0,1,1,6,9,0,0,1.772492163
856543,0,1660,7624,5,202476,2,2,2,1,9,0,0,11.74454756
856544,0,1660,7624,5,156165,0,1,1,6,3,0,0,12.23863636
856545,0,1660,7624,4,133655,1,2,4,1,2,0,0,5.101362595
856546,0,1660,7624,3,86160,1,1,2,3,7,0,0,4.997679814
856547,0,1660,7624,5,224016,0,1,1,6,3,0,0,17.55611285
856548,0,1660,7624,3,84006,0,1,2,1,8,0,0,4.872737819
856549,0,1660,7624,5,231770,0,1,2,7,9,0,0,13.4437587
856550,0,1660,7624,1,3231,0,2,2,2,6,0,0,0.187412993
856551,0,1660,7624,2,40710,0,1,1,6,9,0,0,3.190485893
856552,0,1660,7624,1,0,0,0,1,4,9,0,0,0
856553,0,1660,7624,3,97468,0,1,1,6,9,0,0,7.638597179
856554,0,1660,7624,4,133548,1,1,3,2,2,0,0,6.148618785
856590,0,1448,7628,5,266772,0,1,1,6,9,0,0,20.90696708
856591,0,1448,7628,5,248787,3,5,3,1,9,0,0,11.45428177
856592,0,1448,7628,2,52880,2,2,11,2,4,0,0,0.918705698
856593,0,1448,7628,2,33602,1,2,4,1,2,0,0,1.282534351
856594,0,1448,7628,2,33602,1,2,4,1,2,0,0,1.282534351
856595,0,1448,7628,2,33602,1,2,4,1,2,0,0,1.282534351
856596,0,1448,7628,5,650508,2,2,2,1,2,0,0,37.7324826
856597,0,1448,7628,5,273558,2,4,2,1,2,0,0,15.86763341
856598,0,1448,7628,5,266568,0,2,2,5,2,0,0,15.46219664
856599,0,1448,7628,4,113085,2,0,5,1,2,0,0,3.68595176
856600,0,1448,7628,3,83359,0,1,2,1,2,0,0,4.83525522
856601,0,1448,7628,3,83359,0,1,2,1,2,0,0,4.83525522
856602,0,1448,7628,5,305868,0,1,1,6,6,0,0,23.97084639
856603,0,1448,7628,5,400644,0,1,1,6,2,0,0,31.3984326
856604,0,1448,7628,5,244479,0,1,1,6,9,0,0,19.15979624
856605,0,1448,7628,4,124932,2,1,3,1,9,0,0,5.751933702
856606,0,1448,7628,5,161550,1,1,2,1,9,0,0,9.370649652
856607,0,1448,7628,2,54948,0,2,2,5,6,0,0,3.187270302
856608,0,1448,7628,5,285405,0,3,1,6,2,0,0,22.36716301
856609,0,1448,7628,3,60710,0,1,1,6,9,0,0,4.757875392
856610,0,1448,7628,3,89067,0,1,1,6,9,0,0,6.980242947
856611,0,1448,7628,5,168012,3,3,3,1,2,0,0,7.735359116
856612,0,1448,7628,5,168012,3,3,3,1,2,0,0,7.735359116
856613,0,1448,7628,5,328915,2,2,2,1,9,0,0,19.07864269
856614,0,1448,7628,1,26925,0,1,1,6,5,0,0,2.110109718
856615,0,1448,7628,5,274742,0,2,2,7,2,0,0,15.93635151
856616,0,1448,7628,5,274742,0,2,2,7,2,0,0,15.93635151
856617,0,1448,7628,5,224016,0,1,1,6,3,0,0,17.55611285
856618,0,1448,7628,5,224016,0,1,1,6,3,0,0,17.55611285
856619,0,1448,7628,5,256326,0,2,2,1,2,0,0,14.86809745
856620,0,1448,7628,5,256326,0,2,2,1,2,0,0,14.86809745
856621,0,1448,7628,5,256326,0,2,2,1,2,0,0,14.86809745
856622,0,1448,7628,5,212169,0,0,1,6,9,0,0,16.62766458
856623,0,1448,7628,5,326223,2,2,2,1,2,0,0,18.9224652
856624,0,1448,7628,1,0,0,0,1,4,9,0,0,0
856625,0,1448,7628,3,63564,2,2,5,1,8,0,0,2.071855932
856626,0,1448,7628,4,133548,1,1,3,2,2,0,0,6.148618785
856627,0,1448,7628,4,133548,1,1,3,2,2,0,0,6.148618785
856628,0,1621,7633,5,174904,0,1,1,4,8,0,0,13.70727273
856629,0,1621,7633,5,156165,2,2,2,1,2,0,0,9.058294664
856630,0,1621,7633,3,66343,3,2,3,1,2,0,0,3.054475138
856631,0,1621,7633,4,124932,0,1,1,6,2,0,0,9.790909091
856632,0,1621,7633,5,369411,0,0,1,4,9,0,0,28.95070533
856633,0,1621,7633,3,63543,2,2,2,1,9,0,0,3.685788863
856634,0,1621,7633,5,263865,2,1,2,1,9,0,0,15.30539443
856635,0,1621,7633,2,53634,0,1,1,6,2,0,0,4.203338558
856636,0,1621,7633,2,30048,0,1,1,6,2,0,0,2.354882445
856637,0,1621,7633,5,204630,0,2,2,5,3,0,0,11.86948956
856638,0,1621,7633,5,229077,0,2,2,5,9,0,0,13.28758121
856639,0,1621,7633,5,199245,0,2,2,5,9,0,0,11.55713457
856640,0,1621,7633,5,170166,0,1,2,5,6,0,0,9.870417633
856641,0,1621,7633,4,123855,0,1,1,4,4,0,0,9.706504702
856642,0,1621,7633,2,48465,0,1,1,6,8,0,0,3.798197492
856643,0,1621,7633,5,273558,2,4,2,1,2,0,0,15.86763341
856644,0,1621,7633,4,141087,0,1,1,4,6,0,0,11.05697492
856645,0,1621,7633,4,134625,0,3,1,4,6,0,0,10.55054859
856646,0,1621,7633,4,112008,0,2,2,7,3,0,0,6.496983759
856647,0,1621,7633,2,50619,0,1,1,4,5,0,0,3.96700627
856648,0,1621,7633,5,166935,2,2,2,1,2,0,0,9.68300464
856649,0,1621,7633,3,86160,0,1,1,4,9,0,0,6.752351097
856650,0,1621,7633,5,226170,0,1,1,4,6,0,0,17.72492163
856651,0,1621,7633,5,170381,2,3,3,3,2,0,0,7.844447514
856652,0,1621,7633,5,170381,2,3,3,3,2,0,0,7.844447514
856653,0,1621,7633,5,170381,2,3,3,3,2,0,0,7.844447514
856654,0,1621,7633,5,170381,2,3,3,3,2,0,0,7.844447514
856655,0,1621,7633,5,170381,2,3,3,3,2,0,0,7.844447514
856656,0,1621,7633,4,142164,2,2,2,1,4,0,0,8.246171694
856657,0,1621,7633,3,84006,0,0,1,6,9,0,0,6.58354232
856658,0,1621,7633,1,3123,0,1,1,6,9,0,0,0.244772727
856659,0,1621,7633,5,216477,2,2,2,1,2,0,0,12.55667053
856660,0,1621,7633,4,134625,0,1,1,4,9,0,0,10.55054859
856661,0,1621,7633,5,184167,0,2,2,5,9,0,0,10.6825406
856662,0,1621,7633,5,390412,2,2,2,1,9,0,0,22.64573666
856663,0,1621,7633,4,126762,0,1,1,4,6,0,0,9.934396552
856664,0,1621,7633,3,86160,0,1,1,4,3,0,0,6.752351097
856665,0,1621,7633,4,103392,2,2,2,1,9,0,0,5.997215777
856666,0,1621,7633,2,32956,0,1,1,4,3,0,0,2.582774295
856667,0,1621,7633,4,116316,0,1,1,4,6,0,0,9.115673981
856668,0,1621,7633,5,225168,2,2,2,1,9,0,0,13.06081148
856669,0,1621,7633,4,107700,0,1,1,6,9,0,0,8.440438871
856670,0,1621,7633,5,199245,0,2,2,5,9,0,0,11.55713457
856671,0,1621,7633,4,107700,0,1,1,4,6,0,0,8.440438871
856672,0,1621,7633,3,94237,0,1,1,4,9,0,0,7.385384013
856673,0,1621,7633,3,96930,0,1,1,4,7,0,0,7.596394984
856674,0,1621,7633,3,87237,2,2,2,1,9,0,0,5.060150812
856675,0,1621,7633,4,129240,0,1,1,4,9,0,0,10.12852665
856676,0,1621,7633,4,126547,0,1,1,4,2,0,0,9.917515674
856677,0,1621,7633,4,134625,0,1,1,6,3,0,0,10.55054859
856678,0,1621,7633,5,270327,0,3,3,5,2,0,0,12.44599448
856679,0,1621,7633,4,147333,2,1,2,1,9,0,0,8.546032483
856680,0,1621,7633,2,59235,0,1,1,4,6,0,0,4.642241379
856681,0,1621,7633,1,16155,0,0,1,6,9,0,0,1.266065831
856682,0,1621,7633,5,193860,0,2,2,5,3,0,0,11.24477958
856683,0,1621,7633,1,14647,0,0,1,4,9,0,0,1.147899687
856684,0,1621,7633,3,63327,0,1,1,4,7,0,0,4.962978056
856685,0,1621,7633,4,126547,0,1,1,4,5,0,0,9.917515674
856686,0,1621,7633,5,201399,2,2,2,1,8,0,0,11.68207657
856687,0,1621,7633,4,140010,0,2,2,7,2,0,0,8.121229698
856688,0,1621,7633,4,141733,2,2,2,1,9,0,0,8.221183295
856689,0,1621,7633,3,86160,0,1,1,6,9,0,0,6.752351097
856690,0,1621,7633,2,38772,0,1,1,4,7,0,0,3.038557994
856691,0,1621,7633,4,101238,0,1,1,6,9,0,0,7.934012539
856692,0,1621,7633,5,155109,0,1,1,4,9,0,0,12.15592006
856693,0,1621,7633,5,268496,0,2,2,5,7,0,0,15.57401972
856694,0,1621,7633,2,34356,0,1,1,6,7,0,0,2.6925
856695,0,1621,7633,4,135702,0,1,1,4,9,0,0,10.63495298
856696,0,1621,7633,2,51265,0,1,1,6,7,0,0,4.017648903
856697,0,1621,7633,2,37910,0,0,1,6,9,0,0,2.971034483
856698,0,1621,7633,4,120624,0,1,1,4,8,0,0,9.453291536
856699,0,1621,7633,2,51696,0,2,1,4,2,0,0,4.051410658
856700,0,1621,7633,5,184167,0,1,1,4,9,0,0,14.43315047
856701,0,1621,7633,1,0,0,1,1,6,9,0,0,0
856702,0,1621,7633,4,129240,0,1,1,4,8,0,0,10.12852665
856703,0,1621,7633,4,112008,0,1,1,6,4,0,0,8.778056426
856704,0,1621,7633,4,103392,2,2,2,1,7,0,0,5.997215777
856705,0,1621,7633,1,13139,0,0,1,4,9,0,0,1.029733542
856706,0,1621,7633,1,0,0,0,1,6,9,0,0,0
856707,0,1621,7633,5,158319,0,1,1,4,8,0,0,12.40744514
856708,0,1621,7633,4,145933,0,1,1,6,9,0,0,11.43679467
856709,0,1621,7633,2,43080,0,1,1,4,9,0,0,3.376175549
856710,0,1621,7633,3,91545,0,1,1,4,6,0,0,7.174373041
856711,0,1621,7633,1,25201,0,1,1,4,7,0,0,1.975062696
856712,0,1621,7633,5,215400,0,1,1,4,9,0,0,16.88087774
856713,0,1621,7633,5,202799,2,2,2,1,9,0,0,11.76328886
856714,0,1621,7633,4,120624,0,1,1,4,2,0,0,9.453291536
856715,0,1621,7633,5,255033,2,2,2,1,2,0,0,14.79313225
856716,0,1621,7633,5,247710,2,2,2,1,9,0,0,14.36832947
856717,0,1621,7633,2,36618,0,1,1,4,8,0,0,2.869749216
